"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12707","should sign in successfully with valid supplier (paid customer) credentials","smoke","2026-07-19","passed","2026-07-19","","wlw-login-smoke","",""
"","1318","should load the success page for europages in FRENCH (fr)","regression","2026-07-19","passed","2026-07-19","direct-request-success-regression","requests","",""
"","1683","should display optional product card elements when available","regression","2026-07-19","passed","2026-07-19","ai-product-search-regression","product-search","",""
"","1533","should have CPV second-level links pointing to en/showroom-cate","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","4473","should display conversation header tabs on europages","smoke","2026-07-19","passed","2026-07-19","","conversations-smoke","",""
"","10688","should pass CR-06 SEO dynamic elements and functional validation","regression","2026-07-19","failed","2026-07-19","cr-06-ep-homepage-functional","homepage","",""
"","9971","should display ""Sign in"" button in header","regression","2026-07-19","failed","2026-07-19","ep-homepage-regression","homepage","",""
"","1201","should display contact button","regression","2026-07-19","passed","2026-07-19","wlw-cpp-regression","cpp","",""
"","9618","should display the correct first and last name","regression","2026-07-19","passed","2026-07-19","ep-my-account-regression","my-account","",""
"","5982","should complete user registration form and reach verification step","regression","2026-07-19","passed","2026-07-19","wlw-user-creation-regression","supplier-onboarding","",""
"","1228","should show the breadcrumb with supplier name","critical regression","2026-07-19","passed","2026-07-19","direct-request-e2e","requests","",""
"","7554","should load AI company search page in German","smoke","2026-07-19","passed","2026-07-19","","ai-company-search-smoke","",""
"","1496","should display the success page and supplier data","critical regression","2026-07-19","passed","2026-07-19","direct-request-e2e","requests","",""
"","1665","should have ""Get multiple quotes"" link pointing to /en/rfq in GIF banner","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","6286","should display company and product tabs","regression","2026-07-19","passed","2026-07-19","ai-company-search-regression","company-search","",""
"","2033","should load homepage on Switzerland (https://www.wlw-staging.ch)","regression","2026-07-19","passed","2026-07-19","domain-smoke","homepage","",""
"","10822","should allow uploading a valid file and then remove it","critical regression","2026-07-19","failed","2026-07-19","direct-request-e2e","requests","",""
"","1557","should display first company card with name","regression","2026-07-19","passed","2026-07-19","wlw-cserp-regression","cserp","",""
"","7286","should display the Request Hub banner","regression","2026-07-19","passed","2026-07-19","ep-business-insights-regression","my-account","",""
"","2283","should not log any errors on direct request page without product","critical regression","2026-07-19","failed","2026-07-19","direct-request-e2e","requests","",""
"","1639","should load homepage at correct URL","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","4152","should pass CR-09 on europages CPP","regression","2026-07-19","passed","2026-07-19","cr-09-cpp-functional","cpp","",""
"","1434","should display filters or sorting controls","regression","2026-07-19","passed","2026-07-19","wlw-showroom-regression","showroom","",""
"","1791","should load homepage on Austria (https://www.wlw-staging.at)","regression","2026-07-19","passed","2026-07-19","domain-smoke","homepage","",""
"","9721","should load the RFQ create page for europages in SPANISH (es)","regression","2026-07-19","failed","2026-07-19","rfq-create-regression","requests","",""
"","7139","should load the direct request page for wlw in GERMAN (de)","regression","2026-07-19","passed","2026-07-19","direct-request-regression","requests","",""
"","2372","should not log any errors on the RFQ create page","critical regression","2026-07-19","failed","2026-07-19","direct-request-e2e","requests","",""
"","3531","should load CPV with breadcrumbs and product cards","smoke","2026-07-19","passed","2026-07-19","","cpv","",""
"","1090","should display filters or sorting controls","regression","2026-07-19","passed","2026-07-19","ep-showroom-regression","showroom","",""
"","1423","should display first product card structure","regression","2026-07-19","passed","2026-07-19","wlw-cpp-regression","cpp","",""
"","1400","should display company name","regression","2026-07-19","passed","2026-07-19","ep-cpp-regression","cpp","",""
"","1331","should display Top Searches section with /companies links","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","1326","should render the RFQ create page","critical regression","2026-07-19","passed","2026-07-19","direct-request-e2e","requests","",""
"","2219","should load showroom on Germany (https://www.europages-staging.de)","regression","2026-07-19","passed","2026-07-19","domain-smoke","showroom","",""
"","2307","should load showroom on Germany (https://www.wlw-staging.de)","regression","2026-07-19","passed","2026-07-19","domain-smoke","showroom","",""
"","2378","should load the success page for wlw in GERMAN (de)","regression","2026-07-19","passed","2026-07-19","direct-request-success-regression","requests","",""
"","3402","should load AI product search page in German","smoke","2026-07-19","passed","2026-07-19","","ai-product-search-smoke","",""
"","22179","should display the page heading and sidebar navigation","regression","2026-07-19","passed","2026-07-19","ep-business-insights-regression","my-account","",""
"","4138","should display core elements on the first product card","regression","2026-07-19","passed","2026-07-19","ai-product-search-regression","product-search","",""
"","1317","should have product name links pointing to /en/company paths","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","2236","should load homepage with search bar and core structure","smoke","2026-07-19","passed","2026-07-19","","homepage","",""
"","2162","should load showroom on Italy (https://www.europages-staging.it)","regression","2026-07-19","passed","2026-07-19","domain-smoke","showroom","",""
"","1677","should display required product card basic elements","regression","2026-07-19","passed","2026-07-19","ai-product-search-regression","product-search","",""
"","3158","should display and open sorting options","regression","2026-07-19","passed","2026-07-19","ai-product-search-regression","product-search","",""
"","1654","should load showroom on United Kingdom (https://www.europages-staging.co.uk)","regression","2026-07-19","passed","2026-07-19","domain-smoke","showroom","",""
"","1446","should display the product image and name","critical regression","2026-07-19","passed","2026-07-19","direct-request-e2e","requests","",""
"","1388","should display ""Product recommendation"" section title","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
"","1328","should have hero ""Get quotes"" link pointing to /en/rfq","regression","2026-07-19","passed","2026-07-19","ep-homepage-regression","homepage","",""
