"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15397","product card:: should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the PDP other-company product card federated widget","Analytics: PDP – Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","150","should fire click_pdp_viewAllProductsButton on view-all link click","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","191","should fire click tracking on product image click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","1705","should fire show_productSerp_productCard on card impression","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","496","should fire show_cpp_productCard on company product card impression","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","270","should fire click tracking on portfolio product click","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","10877","should track pageView → submit click → success pageView → show message → purchase KPI with consistent transaction_id and rfq_id","Analytics: RFQ (GA3)","2026-09-26","passed","2026-09-26","","rfq_create_submit_flow (gradual form → /rfq/create)","",""
"","6066","should fire ai_banner_show with optimize_with_ai when description is filled manually","Analytics: RFQ (GA3)","2026-09-26","passed","2026-09-26","","rfq_ai_tracking (DRG-581 treatment)","",""
"","32","should fire show_cpp_viewMoreCompanyProductsButton on load-more impression","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","19500","stycky panel should:: fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP sticky panel federated widget","Analytics: PDP – Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","200","should fire image_enlarge on company images section impression","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","68","should fire filter_chips_show on category filter chips impression","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","5309","should fire recommended_products_direct_request_click on mobile product contact","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","99","should fire click tracking on company name click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","46","should fire show_cpp_trendingProductsWidget on trending product card impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","216","should fire click_contactForm_close when contact modal is closed","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","1822","should fire click_login_googleButton on Google button click","Analytics: User Domain Sign-In (GA3)","2026-09-26","passed","2026-09-26","","Social Login buttons","",""
"","230","should fire click_pdp_companyInfo_companyName on company name click","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","info section & gallery","",""
"","107","should fire click_exploration_connectBanner on connect banner CTA","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","643","should fire mobile_company_modules_show on company card impression","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","97","should fire companyName tracking on company header area click (bubbling)","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","251","should fire click tracking on more products card click","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","266","should fire hitArea tracking when PriceAction empty area is clicked (bubbling)","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","111","should fire retention_pop_up_show and retention_pop_up_click on external-link confirm","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","236","should fire show_pdp_module_company_products on other-company-products impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","1103","validates login_click_social on Alibaba button click","Analytics: Sign In / Sign Up (GA4)","2026-09-26","passed","2026-09-26","","social login","",""
"","51","should fire show_pdp_wlwAppBanner on app scene banner impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","87","should fire recommended_products_product_card_click on recommended card name/image","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","251","should fire show_pdp_module_company_card on company section impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","170","should fire click_pdp_stickyTopBar_product_details on details tab click","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","sticky top bar tabs","",""
"","11828","should fire show_pdp_module_recommended_products on you-may-like impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","6389","should fire ai_cta_click with optimize_with_ai when Optimize with AI is clicked","Analytics: RFQ (GA3)","2026-09-26","passed","2026-09-26","","rfq_ai_tracking (DRG-581 treatment)","",""
"","164","should fire click tracking on portfolio button click","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","137","should fire badge_hover on verified badge hover","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","4807","should validate GA3 pageView","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","page_view","",""
"","271","should fire click tracking on contact button click","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","231","should fire click_pdp_stickyTopBar_product_overview on overview tab click","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","sticky top bar tabs","",""
"","349","should fire show_pdp_keywordsSection on keywords section impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","51","should fire recommended_products_show on recommended/trending widget impression","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","122","should fire paginate_click on load-more products click","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","15648","should fire show_contact_form → click_to_send → purchase → show_confirmation through the CPP company-details contact federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","3675","should validate GA3 pageView","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","page_view","",""
"","216","should fire company_details_items_show for location/info detail CTAs","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","5801","validates register_show_form after entering new email","Analytics: Sign In / Sign Up (GA4)","2026-09-26","passed","2026-09-26","","registration form","",""
"","3989","should fire click_serp_maplayover_showContactForm on map overlay contact button click","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","232","should fire show_pdp_module_product_specification on specification impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","265","should fire click_contactForm_close on modal close","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","info section & gallery","",""
"","233","should fire show_pdp_viewAllProductsButton on view-all link impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","155","should fire click_pdp_stickyTopBar_recommended_products on recommendations tab click","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","sticky top bar tabs","",""
"","20888","should fire rewrite, undo, and feedback click events in the AI toolbar flow","Analytics: RFQ (GA3)","2026-09-26","passed","2026-09-26","","rfq_ai_tracking (DRG-581 treatment)","",""
"","1946","should fire profile_items_show for sticky panel contact when bar slides in","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","sticky contact panel","",""
"","3794","should validate GA3 pageView","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","page_view","",""
"","1475","should fire click_login_alibabaButton on Alibaba button click","Analytics: User Domain Sign-In (GA3)","2026-09-26","passed","2026-09-26","","Social Login buttons","",""
"","167","should fire show_exploration_trendingProductsWidget_shown on trending widget impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","73","should fire show_cpp_productCard_contactFormButton on mobile product contact","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","8209","should fire ai_banner_show with create_with_ai when the create banner is visible","Analytics: RFQ (GA3)","2026-09-26","passed","2026-09-26","","rfq_ai_tracking (DRG-581 treatment)","",""
"","197","should fire click tracking on product card hit area click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","126","should fire company_details_copy_click when opening company detail sheet","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","37","should fire company_details_items_show from detail sheet content","Analytics: CPP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & product list","",""
"","15937","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","113","should fire click tracking on minimum order quantity click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","131","should fire show_cpp_productCard_contactFormButton on trending card contact impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","256","should fire show_pdp_productImage on gallery image impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","447","should fire click_pdp_infoSection_showContactForm and show_contactForm on contact click","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","info section & gallery","",""
"","411","should fire click_pdp_productCard_imageSwipe when product-card image changes","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","401","should fire company_details_items_click_clickout on external link / phone / map","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","15731","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP product card federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","54","should fire show_pdp_similarProductsWidget_shown on similar products widget impression","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
"","5161","should validate GA3 pageView on registration","Analytics: User Domain Sign-In (GA3)","2026-09-26","passed","2026-09-26","","Registration page UV (registration)","",""
"","131","should fire click tracking on product description click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","267","should fire show_productSerp_sponsoredBrand on sponsored brand impression","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","sponsored brand tracking","",""
"","19204","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the showroom product card federated widget","Analytics: Showroom – Direct Request Widget / QDR modal (GA3)","2026-09-26","passed","2026-09-26","","","",""
"","189","should fire company_details_items_click_company on VAT number click","Analytics: CPP Desktop (GA3)","2026-09-26","passed","2026-09-26","","profile & products","",""
"","528","should fire click tracking on product price click","Analytics: Product Search (GA3)","2026-09-26","passed","2026-09-26","","product card tracking","",""
"","227","should fire show_pdp_infoSection_contactFormButton on info contact button impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","4404","should fire show_pdp_module_product_overview on overview section impression","Analytics: PDP Mobile (GA3)","2026-09-26","passed","2026-09-26","","modules & chrome","",""
"","1086","validates login_click_social on Apple button click","Analytics: Sign In / Sign Up (GA4)","2026-09-26","passed","2026-09-26","","social login","",""
"","26","should fire show tracking on portfolio button impression","Analytics: Company Search (GA3)","2026-09-26","passed","2026-09-26","","company card tracking","",""
"","2502","validates page_view on sign-in page","Analytics: Sign In / Sign Up (GA4)","2026-09-26","passed","2026-09-26","","page_view","",""
"","277","should fire click_pdp_otherCompanyProducts_paginate on next products click","Analytics: PDP Desktop (GA3)","2026-09-26","passed","2026-09-26","","company products, widgets & chrome","",""
