"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2154","should load homepage on Spain (https://www.europages-staging.es)","regression","2026-06-17","passed","2026-06-17","domain-smoke","homepage","",""
"","16279","should apply audit filters individually and in combination","regression","2026-06-17","passed","2026-06-17","filters-regression","company-search","",""
"","5275","should verify portfolio product details when portfolio is shown","regression","2026-06-17","passed","2026-06-17","ai-company-search-regression","company-search","",""
"","8710","should run AI reasoning panel cycle when available","regression","2026-06-17","passed","2026-06-17","ai-company-search-regression","company-search","",""
"","26120","should display the correct page heading","regression","2026-06-17","failed","2026-06-17","ep-my-account-regression","my-account","",""
"","4585","should display multiple product cards in recommendations","regression","2026-06-17","passed","2026-06-17","recommendations-regression","product-search","",""
"","5470","should display optional company card elements when available","regression","2026-06-17","passed","2026-06-17","ai-company-search-regression","company-search","",""
"","18","should have wlw domains configured for testing","regression","2026-06-17","passed","2026-06-17","domain-smoke","product-search","",""
"","2808","should pass CR-08 on wlw.de showroom","regression","2026-06-17","passed","2026-06-17","cr-08-showroom-functional","showroom","",""
"","6458","should load AI company search page in English","smoke","2026-06-17","passed","2026-06-17","","ai-company-search-smoke","",""
"","1829","should load showroom on Netherlands (https://www.europages-staging.nl)","regression","2026-06-17","passed","2026-06-17","domain-smoke","showroom","",""
"","6580","should run AI reasoning panel cycle when available","regression","2026-06-17","passed","2026-06-17","ai-company-search-regression","company-search","",""
"","5492","should display Top Ranking companies with data-test attribute","regression","2026-06-17","passed","2026-06-17","company-top-ranking","company-search","",""
"","6660","should display Top Ranking labels only in first 5 company cards","regression","2026-06-17","passed","2026-06-17","company-top-ranking","company-search","",""
"","2351","should load the RFQ create page for wlw in GERMAN (de)","regression","2026-06-17","passed","2026-06-17","rfq-create-regression","requests","",""
"","8698","should run AI reasoning panel touchpoint when available","smoke","2026-06-17","passed","2026-06-17","","ai-company-search-smoke","",""
"","945","should load the direct request page for europages in SPANISH (es)","regression","2026-06-17","broken","2026-06-17","direct-request-regression","requests","",""
"","1985","should load page in English","regression","2026-06-17","passed","2026-06-17","ep-multilang","product-search","",""
"","3183","should pass CR-06 SEO dynamic elements and functional validation","regression","2026-06-17","passed","2026-06-17","cr-06-ep-homepage-functional","homepage","",""
"","12089","should display Top Ranking products with data-test attribute","regression","2026-06-17","failed","2026-06-17","product-top-ranking","product-search","",""
"","7444","should display and open sorting options","regression","2026-06-17","broken","2026-06-17","filters-regression","company-search","",""
"","15039","should filter by location","regression","2026-06-17","passed","2026-06-17","filters-regression","product-search","",""
"","7021","should navigate from home to /conversations via the messages icon on wlw","smoke","2026-06-17","passed","2026-06-17","","conversations-smoke","",""
"","16278","should maintain filters after search","regression","2026-06-17","passed","2026-06-17","filters-regression","company-search","",""
"","10017","should load the RFQ create page for europages in SPANISH (es)","regression","2026-06-17","failed","2026-06-17","rfq-create-regression","requests","",""
"","11205","should run a new search from the header search form","regression","2026-06-17","passed","2026-06-17","ai-company-search-regression","company-search","",""
"","2158","should not redirect authenticated user to login page on wlw","smoke","2026-06-17","passed","2026-06-17","","conversations-smoke","",""
"","19763","should maintain filters after search","regression","2026-06-17","passed","2026-06-17","filters-regression","product-search","",""
"","5357","should display Top Ranking companies with complete information","regression","2026-06-17","passed","2026-06-17","company-top-ranking","company-search","",""
"","5338","should open an RFQ detail view and allow the supplier to navigate back","smoke","2026-06-17","passed","2026-06-17","","request-hub-smoke","",""
"","2621","should display major homepage sections when available","regression","2026-06-17","passed","2026-06-17","wlw-homepage-regression","homepage","",""
"","4609","should display ""Verified suppliers in your locality"" widget","regression","2026-06-17","passed","2026-06-17","recommendations-regression","product-search","",""
"","7541","should display all filters and verify basic location interactions","regression","2026-06-17","passed","2026-06-17","filters-regression","company-search","",""
"","7122","should load Italy domain with company search","regression","2026-06-17","passed","2026-06-17","domain-smoke","company-search","",""
"","31041","should apply multiple filters together","regression","2026-06-17","failed","2026-06-17","filters-regression","product-search","",""
"","2803","should display pagination","smoke","2026-06-17","passed","2026-06-17","","product-search-smoke","",""
"","1985","should load homepage on Poland (https://www.europages-staging.pl)","regression","2026-06-17","passed","2026-06-17","domain-smoke","homepage","",""
"","1622","should load the direct request page for wlw in ENGLISH (en)","regression","2026-06-17","broken","2026-06-17","direct-request-regression","requests","",""
"","2136","should load showroom on Italy (https://www.europages-staging.it)","regression","2026-06-17","passed","2026-06-17","domain-smoke","showroom","",""
"","2641","should load Italy domain with default language","regression","2026-06-17","passed","2026-06-17","domain-smoke","product-search","",""
"","8855","should navigate to product detail page when clicking product card","regression","2026-06-17","passed","2026-06-17","recommendations-regression","product-search","",""
"","6112","should display and open sorting options","regression","2026-06-17","broken","2026-06-17","filters-regression","company-search","",""
