"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","44","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","getCategoryListWlwTest","v-recommend category list -- wlw, full categories",""
"passed","Tue Jun 16 03:20:03 UTC 2026","Tue Jun 16 03:20:03 UTC 2026","70","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","zeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- wlw",""
"broken","Tue Jun 16 03:17:21 UTC 2026","Tue Jun 16 03:17:41 UTC 2026","20020","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","recallNoResultQueryTest","AI Search recall: no-result query (empty offers or zero total)",""
"failed","Tue Jun 16 03:14:39 UTC 2026","Tue Jun 16 03:14:39 UTC 2026","15","API Coverage - Arise + Bamboo + Dolphin","Bamboo","com.testcase.dolphin.cpvProduct.CpvTest","com.testcase.dolphin.cpvProduct.CpvTest","listSubCategoriesTest","list sub Categories",""
"broken","Tue Jun 16 03:17:01 UTC 2026","Tue Jun 16 03:17:21 UTC 2026","20025","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","recallInvalidRlabSessionTest","AI Search recall: invalid rlabSessionId (negative / lenient)",""
"passed","Tue Jun 16 03:14:49 UTC 2026","Tue Jun 16 03:14:49 UTC 2026","343","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","productSearchCountTest","productSearchCountTest",""
"passed","Tue Jun 16 03:14:55 UTC 2026","Tue Jun 16 03:14:55 UTC 2026","29","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","getAutoCompleteForSearchTermTest","getAutoCompleteForSearchTermTest",""
"passed","Tue Jun 16 03:14:39 UTC 2026","Tue Jun 16 03:14:39 UTC 2026","57","API Coverage - Arise + Bamboo + Dolphin","Bamboo","com.testcase.dolphin.cpvProduct.CpvTest","com.testcase.dolphin.cpvProduct.CpvTest","searchCategoryByNameTest","searchCategoryByName",""
"passed","Tue Jun 16 03:14:52 UTC 2026","Tue Jun 16 03:14:52 UTC 2026","333","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epDeNormalization2WelligePappeTest","epDeNormalization2WelligePappeTest",""
"passed","Tue Jun 16 03:14:53 UTC 2026","Tue Jun 16 03:14:54 UTC 2026","529","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epEnRewriteAirbagsTest","epEnRewriteAirbagsTest",""
"passed","Tue Jun 16 03:14:55 UTC 2026","Tue Jun 16 03:14:56 UTC 2026","568","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","testCompanyMainSearch","testCompanyMainSearch",""
"passed","Tue Jun 16 03:14:40 UTC 2026","Tue Jun 16 03:14:41 UTC 2026","528","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","EpProductNewMainSearchTest","EpProductNewMainSearchTest",""
"passed","Tue Jun 16 03:14:47 UTC 2026","Tue Jun 16 03:14:47 UTC 2026","252","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","epEnInterventionAirbagsTest","epEnInterventionAirbagsTest",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","89","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPZeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- ep",""
"passed","Tue Jun 16 03:14:43 UTC 2026","Tue Jun 16 03:14:44 UTC 2026","407","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","WlwProductNewMainSearchSidebarFilterTest","WlwProductNewMainSearchSidebarFilterTest",""
"broken","Tue Jun 16 03:16:01 UTC 2026","Tue Jun 16 03:16:21 UTC 2026","20016","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","pvMatchTest","AI Search PV match (supplierAiMatch) API",""
"passed","Tue Jun 16 03:14:53 UTC 2026","Tue Jun 16 03:14:53 UTC 2026","669","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epEnNormalizationClothesWomensTest","epEnNormalizationClothesWomensTest",""
"passed","Tue Jun 16 03:14:57 UTC 2026","Tue Jun 16 03:14:57 UTC 2026","330","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","testCompanyMainSearchSidebarFilter","testCompanyMainSearchSidebarFilter",""
"broken","Tue Jun 16 03:19:41 UTC 2026","Tue Jun 16 03:20:01 UTC 2026","20023","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","termRecommendTest","AI Search term recommend API",""
"passed","Tue Jun 16 03:14:48 UTC 2026","Tue Jun 16 03:14:48 UTC 2026","490","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","epFrRewriteEpinglTest","epFrRewriteEpinglTest",""
"passed","Tue Jun 16 03:14:55 UTC 2026","Tue Jun 16 03:14:55 UTC 2026","19","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","getTopCateGoryFromSearchTermTest","getTopCateGoryFromSearchTermTest",""
"passed","Tue Jun 16 03:14:49 UTC 2026","Tue Jun 16 03:14:50 UTC 2026","666","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","productSearchRelevanceReportToolTest","productSearchRelevanceReportToolTest",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","102","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","getLandingPageProductListTest","get Landing page Product List for seo",""
"broken","Tue Jun 16 03:16:21 UTC 2026","Tue Jun 16 03:16:41 UTC 2026","20021","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","recallAlternateSortTest","AI Search recall: alternate sort (order_num_desc)",""
"broken","Tue Jun 16 03:14:48 UTC 2026","Tue Jun 16 03:14:48 UTC 2026","26","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","getProductUuidByCompanyUuidTest","getProductUuidByCompanyUuidTest",""
"passed","Tue Jun 16 03:14:38 UTC 2026","Tue Jun 16 03:14:38 UTC 2026","330","API Coverage - Arise + Bamboo + Dolphin","Arise","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","psearchProxySearch","psearchProxySearch",""
"broken","Tue Jun 16 03:16:41 UTC 2026","Tue Jun 16 03:17:01 UTC 2026","20013","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","recallCountryFilterTest","AI Search recall: country filter DE",""
"broken","Tue Jun 16 03:15:21 UTC 2026","Tue Jun 16 03:15:41 UTC 2026","20022","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","inferenceTest","AI Search inference API (SSE stream)",""
"passed","Tue Jun 16 03:14:39 UTC 2026","Tue Jun 16 03:14:40 UTC 2026","797","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","EpProductMainSearchNoResultTest","ep product main search, return 0 result ",""
"passed","Tue Jun 16 03:14:52 UTC 2026","Tue Jun 16 03:14:52 UTC 2026","379","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epDeRewriteAdressbuecherTest","epDeRewriteAdressbuecherTest",""
"broken","Tue Jun 16 03:18:01 UTC 2026","Tue Jun 16 03:18:21 UTC 2026","20020","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","recallSecondPageTest","AI Search recall: pagination page 2",""
"passed","Tue Jun 16 03:15:00 UTC 2026","Tue Jun 16 03:15:00 UTC 2026","190","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","wlwEnNormalizationScarfCashmereWoolTest","wlwEnNormalizationScarfCashmereWoolTest",""
"passed","Tue Jun 16 03:14:39 UTC 2026","Tue Jun 16 03:14:39 UTC 2026","23","API Coverage - Arise + Bamboo + Dolphin","Bamboo","com.testcase.dolphin.cpvProduct.CpvTest","com.testcase.dolphin.cpvProduct.CpvTest","listTopCategoriesTest","list top Categories",""
"passed","Tue Jun 16 03:20:03 UTC 2026","Tue Jun 16 03:20:03 UTC 2026","76","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","otherStoreProductRecommendTest","product other store recommend",""
"passed","Tue Jun 16 03:14:52 UTC 2026","Tue Jun 16 03:14:53 UTC 2026","280","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epEnIntervention3dLenticularPrintingTest","epEnIntervention3dLenticularPrintingTest",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","69","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","cppProductRecommendTest","recommend products in CPP -- wlw",""
"passed","Tue Jun 16 03:14:51 UTC 2026","Tue Jun 16 03:14:51 UTC 2026","156","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","companySearchCountTest","companySearchCountTest",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","95","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPOtherStoreProductRecommendTest","product other store recommend",""
"passed","Tue Jun 16 03:14:42 UTC 2026","Tue Jun 16 03:14:43 UTC 2026","479","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","WlwProductNewMainSearch4SeoTest","WlwProductNewMainSearch4SeoTest",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","109","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPSameStoreProductRecommendTest","product same store recommend -- ep",""
"passed","Tue Jun 16 03:20:02 UTC 2026","Tue Jun 16 03:20:02 UTC 2026","75","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPPCppProductRecommendTest","recommend products in CPP -- ep",""
"failed","Tue Jun 16 03:14:38 UTC 2026","Tue Jun 16 03:14:38 UTC 2026","30","API Coverage - Arise + Bamboo + Dolphin","Arise","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","skwdAll","skwdAll",""
"failed","Tue Jun 16 03:14:57 UTC 2026","Tue Jun 16 03:14:58 UTC 2026","990","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","testTopRankingPreview","testTopRankingPreview",""
"passed","Tue Jun 16 03:14:56 UTC 2026","Tue Jun 16 03:14:56 UTC 2026","834","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","testCompanyMainSearchLocationSort","testCompanyMainSearchLocationSort",""
