"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1043","should show the breadcrumb with supplier name","critical regression","2026-09-20","passed","2026-09-20","direct-request-e2e","requests","",""
"","8926","should display europages brand intro and footer brand claim","smoke","2026-09-20","failed","2026-09-20","","homepage","",""
"","6900","should have all about-me fields enabled","regression","2026-09-20","passed","2026-09-20","wlw-my-account-regression","my-account","",""
"","10115","should display header, hero, and footer","smoke","2026-09-20","failed","2026-09-20","","requests-smoke","",""
"","13401","RFQAI-P0-014: shows thumbs feedback controls after generation","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","19407","should show AI in treatment and hide it in control (A/B)","smoke","2026-09-20","failed","2026-09-20","","rfq-ai-smoke","",""
"","1206","should load europages conversations page after login","smoke","2026-09-20","passed","2026-09-20","","conversations-smoke","",""
"","1727","should display product cards","regression","2026-09-20","passed","2026-09-20","ep-cpv-regression","cpv","",""
"","1058","should display trending products carousel with product links","smoke","2026-09-20","passed","2026-09-20","","homepage","",""
"","23953","should take an online product offline via the more-btn context menu","smoke","2026-09-20","passed","2026-09-20","","product-editor","",""
"","9017","should display ""Sign in"" button in header","regression","2026-09-20","failed","2026-09-20","ep-homepage-regression","homepage","",""
"","5414","should display the Request Hub banner","regression","2026-09-20","passed","2026-09-20","ep-business-insights-regression","my-account","",""
"","11835","should bulk edit MOQ for online products","regression","2026-09-20","passed","2026-09-20","bulk-edit-online-listing","product-editor","",""
"","2748","should display and open sorting options","regression","2026-09-20","passed","2026-09-20","ai-product-search-regression","product-search","",""
"","13815","RFQAI-P0-016: thumbs down reason can be submitted and locked","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","3543","should load CSERP with breadcrumbs and company results","smoke","2026-09-20","passed","2026-09-20","","cserp","",""
"","9303","should pass CR-06 SEO dynamic elements and functional validation","regression","2026-09-20","failed","2026-09-20","cr-06-ep-homepage-functional","homepage","",""
"","2596","should have acceptable page load time","smoke","2026-09-20","passed","2026-09-20","","product-editor","",""
"","1687","should load showroom on Poland (https://www.europages-staging.pl)","regression","2026-09-20","passed","2026-09-20","domain-smoke","showroom","",""
"","2926","should open sorting options","smoke","2026-09-20","passed","2026-09-20","","ai-product-search-smoke","",""
"","25526","should search product by title successfully","regression","2026-09-20","passed","2026-09-20","search-product","product-editor","",""
"","12736","should bulk add an image for online products","regression","2026-09-20","passed","2026-09-20","bulk-edit-online-listing","product-editor","",""
"","1819","should load homepage on Switzerland (https://www.wlw-staging.ch)","regression","2026-09-20","passed","2026-09-20","domain-smoke","homepage","",""
"","1785","should load homepage with search bar and core structure","smoke","2026-09-20","passed","2026-09-20","","homepage","",""
"","21401","RFQAI-P1-008: ""Something else"" requires text before enabling submit","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","12140","should update currency from EUR to CHF for online products","regression","2026-09-20","passed","2026-09-20","bulk-edit-online-listing","product-editor","",""
"","10866","should show an error when an invalid file type is uploaded","critical regression","2026-09-20","failed","2026-09-20","direct-request-e2e","requests","",""
"","10477","should load the RFQ create page for wlw in ENGLISH (en)","regression","2026-09-20","failed","2026-09-20","rfq-create-regression","requests","",""
"","929","should display company description","regression","2026-09-20","passed","2026-09-20","wlw-cpp-regression","cpp","",""
"","17631","should apply audit filters individually and in combination","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","2185","should load wlw conversations page after login","smoke","2026-09-20","passed","2026-09-20","","conversations-smoke","",""
"","880","should display product cards with core structure","regression","2026-09-20","passed","2026-09-20","ep-showroom-regression","showroom","",""
"","1033","should load the success page for europages in SPANISH (es)","regression","2026-09-20","passed","2026-09-20","direct-request-success-regression","requests","",""
"","1514","should show a non-empty current page breadcrumb","critical regression","2026-09-20","passed","2026-09-20","direct-request-e2e","requests","",""
"","3831","should load AI product search page in German","smoke","2026-09-20","passed","2026-09-20","","ai-product-search-smoke","",""
"","5420","should bulk edit title for first 3 products and save","regression","2026-09-20","passed","2026-09-20","bulk-edit-listing","product-editor","",""
"","1380","should load the direct request page for europages in SPANISH (es)","regression","2026-09-20","passed","2026-09-20","direct-request-regression","requests","",""
"","9248","should display company name","regression","2026-09-20","failed","2026-09-20","ep-cpp-regression","cpp","",""
"","8861","should have ""See what buyers are looking for"" link pointing to /en/request-hub","regression","2026-09-20","failed","2026-09-20","ep-homepage-regression","homepage","",""
"","10064","should pass CR-09 on europages CPP","regression","2026-09-20","failed","2026-09-20","cr-09-cpp-functional","cpp","",""
"","8987","should display at least one Inside Business article link","regression","2026-09-20","failed","2026-09-20","ep-homepage-regression","homepage","",""
"","28043","RFQAI-P1-010: output language follows German UI setting","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","3799","RFQAI-P0-006: switches CTA to Optimize with AI on manual description","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","1908","should display the product image and name","critical regression","2026-09-20","passed","2026-09-20","direct-request-e2e","requests","",""
"","243","should display and verify basic info fields after entering edit mode","critical regression","2026-09-20","passed","2026-09-20","wlw-company-profile-editor-e2e","company-profile","",""
"","1230","should show the breadcrumb with supplier name","critical regression","2026-09-20","passed","2026-09-20","direct-request-e2e","requests","",""
"","4590","RFQAI-MOB-P0-005: does not generate when title is too short","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-mobile","requests","",""
"","26452","RFQAI-MOB-P0-013: AI-generated description remains editable after generation","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-mobile","requests","",""
"","26498","RFQAI-P0-010: undo restores previous content after rewrite","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","125360","RFQAI-P0-011: disables rewrite after 10 clicks","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","5908","should display and open sorting options","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","15090","RFQAI-P1-004: cursor remains at the end of generated description","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-regression","requests","",""
"","606","should display CPV section title and correct showroom-cate links","smoke","2026-09-20","passed","2026-09-20","","homepage","",""
"","1438","should load the success page for europages in FRENCH (fr)","regression","2026-09-20","passed","2026-09-20","direct-request-success-regression","requests","",""
"","1379","should display major homepage sections when available","regression","2026-09-20","passed","2026-09-20","wlw-homepage-regression","homepage","",""
"","3399","should display optional company card elements when available","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","4215","should display pagination","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","6472","should run a new search from the header search form","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","3647","should open sorting options","smoke","2026-09-20","passed","2026-09-20","","ai-company-search-smoke","",""
"","3837","should display all filters and verify basic location interactions","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","12234","should bulk edit starting price for online products","regression","2026-09-20","passed","2026-09-20","bulk-edit-online-listing","product-editor","",""
"","1929","should display first product card structure","regression","2026-09-20","passed","2026-09-20","wlw-cpv-regression","cpv","",""
"","6531","RFQAI-MOB-P0-001: Create with AI is visible on mobile after supplier selection","critical regression","2026-09-20","passed","2026-09-20","rfq-ai-ui-mobile","requests","",""
"","6643","should complete user registration form and reach verification step","regression","2026-09-20","passed","2026-09-20","wlw-user-creation-regression","supplier-onboarding","",""
"","10275","should display header, hero, and footer","critical regression","2026-09-20","failed","2026-09-20","direct-request-e2e","requests","",""
"","6298","should display company and product tabs","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","7934","should run AI reasoning panel cycle when available","regression","2026-09-20","passed","2026-09-20","ai-company-search-regression","company-search","",""
"","10865","should load the RFQ landing page for wlw in GERMAN (de)","regression","2026-09-20","failed","2026-09-20","rfq-landing-regression","requests","",""
"","1717","should load homepage on Germany (https://www.wlw-staging.de)","regression","2026-09-20","passed","2026-09-20","domain-smoke","homepage","",""
"","7044","should display the correct footer links","regression","2026-09-20","passed","2026-09-20","wlw-my-account-regression","my-account","",""
"","21235","should put a draft product online via the more-btn context menu","smoke","2026-09-20","passed","2026-09-20","","product-editor","",""
