"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","245","should fire click_serp_companyCard on company name click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","139","should fire click_serp_companyCard when description is clicked (bubbling to card)","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","212","should fire click tracking on image prev-arrow click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","169","should fire show_productSerp_sponsoredBrand on sponsored brand impression","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","sponsored brand tracking","",""
"","1237","should fire show tracking on sponsored brand contact button impression","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","sponsored brand tracking","",""
"","2342","should fire show_serp_companyCard on card impression","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","4710","should validate GA3 pageView","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","page_view","",""
"","1212","should fire click_login_googleButton on Google button click","Analytics: Supplier Login (GA3)","2026-07-14","passed","2026-07-14","","Social Login buttons","",""
"","184","should fire click tracking on product description click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","1532","should fire click_login_appleButton on Apple button click","Analytics: Supplier Login (GA3)","2026-07-14","passed","2026-07-14","","Social Login buttons","",""
"","1675","should fire show tracking on sponsored brand contact button impression","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","sponsored brand tracking","",""
"","216","should fire click tracking on contact button click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","22583","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Direct Request Widget / QDR modal (GA3)","2026-07-14","broken","2026-07-14","","","",""
"","129","should fire click tracking on image next-arrow click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","276","should fire hitArea tracking when pricing hint text is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","155","should fire click tracking on company name click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","156","should fire click_serp_companyCard on card hit area click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","5932","should validate GA3 pageView","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","page_view","",""
"","220","should fire click tracking on portfolio product click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","140","should fire companyName tracking on company header area click (bubbling)","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","416","should fire show_serp_sponsoredBrand on sponsored brand impression","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","sponsored brand tracking","",""
"","5765","should validate GA3 pageView on registration","Analytics: Supplier Login (GA3)","2026-07-14","passed","2026-07-14","","Registration page UV (registration)","",""
"","149","should fire click tracking on portfolio button click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","259","should fire click_productSerp_sponsoredBrand_showContactForm on contact button click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","sponsored brand tracking","",""
"","327","should fire click tracking on more products card click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","233","should fire click tracking on portfolio product name click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
"","210","should fire hitArea tracking when PriceAction empty area is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","2486","should validate GA3 pageView on signIn","Analytics: Supplier Login (GA3)","2026-07-14","passed","2026-07-14","","Sign-in UV (signIn)","",""
"","121","should fire click tracking on product price click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","349","should fire click tracking on product name click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","177","should fire click tracking on product image click","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","146","should fire productImage tracking when SponsoredLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-14","passed","2026-07-14","","product card tracking","",""
"","169","should fire click_serp_companyCard on company logo click","Analytics: Company Search (GA3)","2026-07-14","passed","2026-07-14","","company card tracking","",""
