"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122","should fire click tracking on image next-arrow click","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","214","should fire click tracking on contact button click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","2335","should validate GA3 pageView on signIn","Analytics: Supplier Login (GA3)","2026-07-10","passed","2026-07-10","","Sign-in UV (signIn)","",""
"","28","should fire show tracking on contact button impression","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","4716","should validate GA3 pageView","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","page_view","",""
"","147","should fire click tracking on portfolio button click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","27","should fire show tracking on portfolio product impression","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","34","should fire show tracking on portfolio button impression","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","118","should fire click tracking on minimum order quantity click","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","277","should fire hitArea tracking when pricing hint text is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","220","should fire click tracking on contact button click","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","568","should fire show_serp_sponsoredBrand on sponsored brand impression","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","sponsored brand tracking","",""
"","5307","should validate GA3 pageView on registration","Analytics: Supplier Login (GA3)","2026-07-10","passed","2026-07-10","","Registration page UV (registration)","",""
"","119","should fire companyName tracking when VerifiedLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","295","should fire click_serp_sponsoredBrand_showContactForm on contact button click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","sponsored brand tracking","",""
"","170","should fire click_serp_companyCard on card hit area click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","313","should fire click tracking on portfolio product name click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","592","should fire click tracking on portfolio product click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","340","should fire click tracking on product card hit area click","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","1428","should fire show_productSerp_productCard on card impression","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","147","should fire productImage tracking when SponsoredLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","1969","should fire click_serp_maplayover_showContactForm on map overlay contact button click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
"","176","should fire hitArea tracking when PriceAction empty area is clicked (bubbling)","Analytics: Product Search (GA3)","2026-07-10","passed","2026-07-10","","product card tracking","",""
"","162","should fire click_serp_companyCard on company logo click","Analytics: Company Search (GA3)","2026-07-10","passed","2026-07-10","","company card tracking","",""
